"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","nlogq","attr","conv_GR"
"GO:0017022","MF","GO:0017022","Myosin binding","25/2806","74/20696",7.5514263144609e-06,0.000277156007958078,0.000233743031680111,"ENSG00000198336/ENSG00000159251/ENSG00000143632/ENSG00000160808/ENSG00000122786/ENSG00000183853/ENSG00000120913/ENSG00000137877/ENSG00000148180/ENSG00000041353/ENSG00000064042/ENSG00000198947/ENSG00000167601/ENSG00000158352/ENSG00000121966/ENSG00000173805/ENSG00000100106/ENSG00000164506/ENSG00000175582/ENSG00000123159/ENSG00000166173/ENSG00000115993/ENSG00000069974/ENSG00000154917/ENSG00000119396",25,3.6312613273987,"Up",0.00890947968638632
"GO:0005085","MF","GO:0005085","Guanyl-nucleotide exchange factor activity","59/2806","247/20696",7.56739953469154e-06,0.000277156007958078,0.000233743031680111,"ENSG00000152207/ENSG00000165694/ENSG00000058335/ENSG00000132669/ENSG00000120278/ENSG00000138193/ENSG00000135905/ENSG00000110237/ENSG00000105339/ENSG00000143344/ENSG00000038382/ENSG00000214944/ENSG00000205593/ENSG00000125637/ENSG00000100599/ENSG00000172575/ENSG00000178038/ENSG00000043591/ENSG00000160145/ENSG00000163947/ENSG00000138798/ENSG00000099992/ENSG00000213047/ENSG00000160271/ENSG00000149633/ENSG00000131370/ENSG00000159842/ENSG00000177106/ENSG00000100485/ENSG00000138670/ENSG00000107862/ENSG00000165801/ENSG00000170456/ENSG00000107036/ENSG00000146966/ENSG00000070081/ENSG00000008256/ENSG00000107099/ENSG00000168374/ENSG00000137936/ENSG00000079337/ENSG00000105443/ENSG00000170776/ENSG00000174485/ENSG00000075399/ENSG00000166444/ENSG00000116641/ENSG00000177963/ENSG00000196914/ENSG00000090924/ENSG00000217128/ENSG00000088538/ENSG00000126822/ENSG00000006607/ENSG00000183111/ENSG00000116473/ENSG00000160293/ENSG00000144711/ENSG00000138698",59,3.6312613273987,"Up",0.0210263720598717
"GO:0001221","MF","GO:0001221","Transcription coregulator binding","34/2806","119/20696",1.30851841136084e-05,0.000453398766772276,0.000382379595831837,"ENSG00000141448/ENSG00000007372/ENSG00000107485/ENSG00000113196/ENSG00000132170/ENSG00000164107/ENSG00000138795/ENSG00000179348/ENSG00000116016/ENSG00000138083/ENSG00000109906/ENSG00000106546/ENSG00000135363/ENSG00000170345/ENSG00000091831/ENSG00000176973/ENSG00000122691/ENSG00000166949/ENSG00000082014/ENSG00000119408/ENSG00000173039/ENSG00000113916/ENSG00000130522/ENSG00000175866/ENSG00000126778/ENSG00000114315/ENSG00000107175/ENSG00000094631/ENSG00000131759/ENSG00000100644/ENSG00000144560/ENSG00000196233/ENSG00000134954/ENSG00000059122",34,3.41750529017749,"Up",0.0121168923734854
"GO:0030165","MF","GO:0030165","PDZ domain binding","28/2806","90/20696",1.31532065445882e-05,0.000453398766772276,0.000382379595831837,"ENSG00000157240/ENSG00000150938/ENSG00000137962/ENSG00000167874/ENSG00000182985/ENSG00000155511/ENSG00000058668/ENSG00000043591/ENSG00000198121/ENSG00000180340/ENSG00000168772/ENSG00000099992/ENSG00000185345/ENSG00000197208/ENSG00000169499/ENSG00000175866/ENSG00000172380/ENSG00000237515/ENSG00000066230/ENSG00000174804/ENSG00000197375/ENSG00000170775/ENSG00000104863/ENSG00000177283/ENSG00000134313/ENSG00000151694/ENSG00000169439/ENSG00000161533",28,3.41750529017749,"Up",0.00997861724875267
"GO:0031418","MF","GO:0031418","L-ascorbic acid binding","11/2806","20/20696",1.43677073174192e-05,0.000481112942171864,0.000405752696873882,"ENSG00000072682/ENSG00000149380/ENSG00000122884/ENSG00000135766/ENSG00000145730/ENSG00000152952/ENSG00000083444/ENSG00000090530/ENSG00000178467/ENSG00000117385/ENSG00000106397",11,3.39173858491257,"Up",0.00392017106200998
"GO:0004065","MF","GO:0004065","Arylsulfatase activity","9/2806","14/20696",1.60523167368597e-05,0.000519294717214168,0.000437953780729391,"ENSG00000183876/ENSG00000137573/ENSG00000196562/ENSG00000180801/ENSG00000006756/ENSG00000101846/ENSG00000100299/ENSG00000113273/ENSG00000141337",9,3.35857172016561,"Up",0.00320741268709907
"GO:0031267","MF","GO:0031267","Small GTPase binding","67/2806","298/20696",1.63941164990821e-05,0.000519294717214168,0.000437953780729391,"ENSG00000116701/ENSG00000111348/ENSG00000102362/ENSG00000147041/ENSG00000105974/ENSG00000132669/ENSG00000164292/ENSG00000176641/ENSG00000198853/ENSG00000104419/ENSG00000138193/ENSG00000109079/ENSG00000123240/ENSG00000110047/ENSG00000137501/ENSG00000100599/ENSG00000178038/ENSG00000151491/ENSG00000146122/ENSG00000007952/ENSG00000164674/ENSG00000100139/ENSG00000067208/ENSG00000164877/ENSG00000213047/ENSG00000073921/ENSG00000142765/ENSG00000165029/ENSG00000167657/ENSG00000122126/ENSG00000188026/ENSG00000170456/ENSG00000107036/ENSG00000135631/ENSG00000165240/ENSG00000137825/ENSG00000167306/ENSG00000170776/ENSG00000156232/ENSG00000174943/ENSG00000125875/ENSG00000071553/ENSG00000075399/ENSG00000196924/ENSG00000197622/ENSG00000130147/ENSG00000177169/ENSG00000100106/ENSG00000116641/ENSG00000116285/ENSG00000099949/ENSG00000077264/ENSG00000109083/ENSG00000185963/ENSG00000151422/ENSG00000197535/ENSG00000161202/ENSG00000173947/ENSG00000135956/ENSG00000088538/ENSG00000134318/ENSG00000203879/ENSG00000175220/ENSG00000116473/ENSG00000165813/ENSG00000180370/ENSG00000100592",67,3.35857172016561,"Up",0.0238774055595153
"GO:0004713","MF","GO:0004713","Protein tyrosine kinase activity","40/2806","151/20696",1.74363271476014e-05,0.00053777303728918,0.000453537706138441,"ENSG00000182578/ENSG00000150938/ENSG00000134853/ENSG00000146648/ENSG00000182580/ENSG00000120899/ENSG00000142627/ENSG00000113721/ENSG00000171094/ENSG00000162733/ENSG00000105976/ENSG00000113263/ENSG00000118257/ENSG00000198400/ENSG00000116106/ENSG00000044524/ENSG00000115085/ENSG00000110422/ENSG00000133216/ENSG00000167601/ENSG00000178568/ENSG00000162434/ENSG00000148053/ENSG00000140443/ENSG00000107140/ENSG00000115380/ENSG00000111816/ENSG00000105204/ENSG00000010219/ENSG00000127418/ENSG00000140538/ENSG00000143322/ENSG00000099250/ENSG00000064393/ENSG00000096968/ENSG00000204580/ENSG00000105397/ENSG00000013441/ENSG00000197081/ENSG00000151422",40,3.34338660080427,"Up",0.0142551674982181
"GO:0050431","MF","GO:0050431","Transforming growth factor beta binding","12/2806","24/20696",2.08468006332314e-05,0.000626473085696081,0.000528344016048697,"ENSG00000138448/ENSG00000119699/ENSG00000137507/ENSG00000137801/ENSG00000168056/ENSG00000135218/ENSG00000049323/ENSG00000168140/ENSG00000106799/ENSG00000163513/ENSG00000182704/ENSG00000128791",12,3.27708320697202,"Up",0.00427655024946543
"GO:0005080","MF","GO:0005080","Protein kinase C binding","19/2806","52/20696",2.63470542903467e-05,0.000771968690707158,0.000651049578385146,"ENSG00000259207/ENSG00000138448/ENSG00000168497/ENSG00000168615/ENSG00000106211/ENSG00000197380/ENSG00000048052/ENSG00000163110/ENSG00000174233/ENSG00000096696/ENSG00000124145/ENSG00000161011/ENSG00000122367/ENSG00000198873/ENSG00000165617/ENSG00000277443/ENSG00000196924/ENSG00000169047/ENSG00000057294",19,3.18638593800748,"Up",0.0067712045616536
"GO:0061629","MF","GO:0061629","RNA polymerase II-specific DNA-binding transcription factor binding","79/2806","373/20696",2.96438845561085e-05,0.00084738128535998,0.00071464974578141,"ENSG00000069011/ENSG00000148677/ENSG00000141448/ENSG00000016082/ENSG00000107485/ENSG00000113196/ENSG00000132170/ENSG00000116132/ENSG00000164107/ENSG00000135111/ENSG00000054598/ENSG00000164532/ENSG00000134107/ENSG00000138795/ENSG00000179348/ENSG00000136574/ENSG00000116016/ENSG00000183072/ENSG00000119508/ENSG00000164093/ENSG00000117707/ENSG00000165887/ENSG00000140682/ENSG00000177606/ENSG00000081189/ENSG00000122877/ENSG00000106546/ENSG00000135363/ENSG00000170345/ENSG00000106211/ENSG00000180530/ENSG00000091831/ENSG00000114861/ENSG00000169297/ENSG00000166949/ENSG00000082014/ENSG00000163093/ENSG00000164683/ENSG00000133794/ENSG00000171456/ENSG00000048052/ENSG00000111424/ENSG00000127870/ENSG00000196843/ENSG00000172201/ENSG00000007866/ENSG00000134250/ENSG00000172379/ENSG00000196975/ENSG00000173039/ENSG00000070540/ENSG00000130522/ENSG00000169946/ENSG00000064393/ENSG00000100906/ENSG00000198646/ENSG00000114315/ENSG00000144747/ENSG00000115548/ENSG00000165617/ENSG00000013561/ENSG00000160310/ENSG00000167034/ENSG00000073584/ENSG00000100644/ENSG00000135272/ENSG00000164442/ENSG00000179588/ENSG00000139687/ENSG00000139112/ENSG00000196233/ENSG00000123095/ENSG00000138496/ENSG00000136826/ENSG00000134954/ENSG00000147526/ENSG00000155974/ENSG00000068305/ENSG00000102038",79,3.14590675644253,"Up",0.0281539558089808
"GO:0098641","MF","GO:0098641","Cadherin binding involved in cell-cell adhesion","10/2806","18/20696",3.1880214505083e-05,0.000889609795237079,0.000750263694743683,"ENSG00000135046/ENSG00000137699/ENSG00000182718/ENSG00000163191/ENSG00000128283/ENSG00000163110/ENSG00000168952/ENSG00000111057/ENSG00000175866/ENSG00000107438",10,3.12478606854912,"Up",0.00356379187455453
"GO:0031543","MF","GO:0031543","Peptidyl-proline dioxygenase activity","8/2806","12/20696",3.36173344947514e-05,0.000916267814601132,0.000772746073208607,"ENSG00000072682/ENSG00000149380/ENSG00000122884/ENSG00000135766/ENSG00000090530/ENSG00000178467/ENSG00000117385/ENSG00000185624",8,3.11196319317267,"Up",0.00285103349964362
"GO:0051371","MF","GO:0051371","Muscle alpha-actinin binding","9/2806","15/20696",3.5282010494011e-05,0.000939784461340475,0.000792579135260199,"ENSG00000129116/ENSG00000196923/ENSG00000120913/ENSG00000172403/ENSG00000154553/ENSG00000163110/ENSG00000131435/ENSG00000122367/ENSG00000107438",9,3.10095736470513,"Up",0.00320741268709907
"GO:1901681","MF","GO:1901681","Sulfur compound binding","65/2806","295/20696",4.20437368376461e-05,0.00109500576830492,0.000923486991591806,"ENSG00000115414/ENSG00000130635/ENSG00000166147/ENSG00000133110/ENSG00000185924/ENSG00000119681/ENSG00000109072/ENSG00000113070/ENSG00000102678/ENSG00000060718/ENSG00000205336/ENSG00000118523/ENSG00000117601/ENSG00000113578/ENSG00000138379/ENSG00000169231/ENSG00000125378/ENSG00000137801/ENSG00000184347/ENSG00000185761/ENSG00000081148/ENSG00000169429/ENSG00000146374/ENSG00000091986/ENSG00000188517/ENSG00000180875/ENSG00000164171/ENSG00000166106/ENSG00000145147/ENSG00000112706/ENSG00000171094/ENSG00000058085/ENSG00000182022/ENSG00000154734/ENSG00000118257/ENSG00000154736/ENSG00000164603/ENSG00000112902/ENSG00000115361/ENSG00000180176/ENSG00000105290/ENSG00000171867/ENSG00000101144/ENSG00000135677/ENSG00000172638/ENSG00000101670/ENSG00000140564/ENSG00000127418/ENSG00000057252/ENSG00000163430/ENSG00000084234/ENSG00000099250/ENSG00000188157/ENSG00000133067/ENSG00000009694/ENSG00000164855/ENSG00000123384/ENSG00000170835/ENSG00000182827/ENSG00000110492/ENSG00000128791/ENSG00000166833/ENSG00000072778/ENSG00000173511/ENSG00000163956",65,3.03456921773288,"Up",0.0231646471846044
"GO:0051020","MF","GO:0051020","GTPase binding","71/2806","330/20696",4.33256884939124e-05,0.00110386319380142,0.000930957013633495,"ENSG00000116701/ENSG00000111348/ENSG00000102362/ENSG00000147041/ENSG00000105974/ENSG00000132669/ENSG00000164292/ENSG00000176641/ENSG00000198853/ENSG00000104419/ENSG00000138193/ENSG00000109079/ENSG00000123240/ENSG00000110047/ENSG00000137501/ENSG00000100599/ENSG00000178038/ENSG00000151491/ENSG00000146122/ENSG00000007952/ENSG00000164674/ENSG00000100139/ENSG00000067208/ENSG00000164877/ENSG00000213047/ENSG00000083750/ENSG00000073921/ENSG00000142765/ENSG00000165029/ENSG00000167657/ENSG00000122126/ENSG00000188026/ENSG00000170456/ENSG00000107036/ENSG00000135631/ENSG00000165240/ENSG00000137825/ENSG00000198060/ENSG00000167306/ENSG00000170776/ENSG00000156232/ENSG00000174943/ENSG00000125875/ENSG00000116954/ENSG00000071553/ENSG00000075399/ENSG00000196924/ENSG00000197622/ENSG00000130147/ENSG00000177169/ENSG00000100106/ENSG00000116641/ENSG00000116285/ENSG00000099949/ENSG00000077264/ENSG00000109083/ENSG00000185963/ENSG00000151422/ENSG00000197535/ENSG00000161202/ENSG00000173947/ENSG00000135956/ENSG00000088538/ENSG00000134318/ENSG00000203879/ENSG00000175220/ENSG00000176171/ENSG00000116473/ENSG00000165813/ENSG00000180370/ENSG00000100592",71,3.03107037183581,"Up",0.0253029223093371
"GO:0030296","MF","GO:0030296","Protein tyrosine kinase activator activity","15/2806","37/20696",4.53405315485703e-05,0.00113061921223243,0.000953522040853472,"ENSG00000182585/ENSG00000167244/ENSG00000166923/ENSG00000113070/ENSG00000109321/ENSG00000146648/ENSG00000157168/ENSG00000171094/ENSG00000184349/ENSG00000178568/ENSG00000138798/ENSG00000183087/ENSG00000169129/ENSG00000225830/ENSG00000180370",15,3.02066926369778,"Up",0.00534568781183179
"GO:0051393","MF","GO:0051393","Alpha-actinin binding","13/2806","30/20696",6.36350184411964e-05,0.00155375503360588,0.00131037899816411,"ENSG00000132170/ENSG00000129116/ENSG00000196923/ENSG00000120913/ENSG00000172403/ENSG00000154553/ENSG00000163110/ENSG00000151067/ENSG00000131435/ENSG00000122367/ENSG00000131759/ENSG00000157388/ENSG00000107438",13,2.88260307609535,"Up",0.00463292943692088
"GO:0043121","MF","GO:0043121","Neurotrophin binding","7/2806","10/20696",6.88641607265714e-05,0.00164711829329677,0.0013891180864071,"ENSG00000198400/ENSG00000175899/ENSG00000148053/ENSG00000140564/ENSG00000140538/ENSG00000134243/ENSG00000173805",7,2.8572608341075,"Up",0.00249465431218817
"GO:0008013","MF","GO:0008013","Beta-catenin binding","27/2806","93/20696",7.23362058175024e-05,0.00169556066436226,0.00142997257395021,"ENSG00000138795/ENSG00000170558/ENSG00000132510/ENSG00000091831/ENSG00000125398/ENSG00000012822/ENSG00000166949/ENSG00000101665/ENSG00000115266/ENSG00000185345/ENSG00000213977/ENSG00000118689/ENSG00000165617/ENSG00000094631/ENSG00000066032/ENSG00000107882/ENSG00000089159/ENSG00000133107/ENSG00000136826/ENSG00000161202/ENSG00000169862/ENSG00000060656/ENSG00000149177/ENSG00000065054/ENSG00000155974/ENSG00000146950/ENSG00000106571",27,2.84467229197292,"Up",0.00962223806129722
"GO:0019003","MF","GO:0019003","GDP binding","23/2806","74/20696",7.68624277233872e-05,0.00173477598817858,0.00146304531426234,"ENSG00000117228/ENSG00000165023/ENSG00000162595/ENSG00000143878/ENSG00000123570/ENSG00000158186/ENSG00000041353/ENSG00000124209/ENSG00000126458/ENSG00000143622/ENSG00000116954/ENSG00000111540/ENSG00000181467/ENSG00000104388/ENSG00000134108/ENSG00000144118/ENSG00000069974/ENSG00000099246/ENSG00000108774/ENSG00000168461/ENSG00000119396/ENSG00000116473/ENSG00000080371",23,2.83474222245342,"Up",0.00819672131147541
"GO:0031994","MF","GO:0031994","Insulin-like growth factor I binding","8/2806","13/20696",7.69695830932477e-05,0.00173477598817858,0.00146304531426234,"ENSG00000146674/ENSG00000115461/ENSG00000259207/ENSG00000138448/ENSG00000132470/ENSG00000081479/ENSG00000140443/ENSG00000115457",8,2.83474222245342,"Up",0.00285103349964362
"GO:0001217","MF","GO:0001217","DNA-binding transcription repressor activity","71/2806","337/20696",8.6874638947014e-05,0.00192107692162076,0.00162016456745275,"ENSG00000105967/ENSG00000121068/ENSG00000177494/ENSG00000148704/ENSG00000112837/ENSG00000007372/ENSG00000107249/ENSG00000137203/ENSG00000116035/ENSG00000120149/ENSG00000107485/ENSG00000113196/ENSG00000128573/ENSG00000169554/ENSG00000019549/ENSG00000116132/ENSG00000135111/ENSG00000175745/ENSG00000134107/ENSG00000138795/ENSG00000171540/ENSG00000198597/ENSG00000276644/ENSG00000109705/ENSG00000109906/ENSG00000110693/ENSG00000117707/ENSG00000162676/ENSG00000111145/ENSG00000140836/ENSG00000123576/ENSG00000177606/ENSG00000148516/ENSG00000059728/ENSG00000114861/ENSG00000157613/ENSG00000163132/ENSG00000142611/ENSG00000166949/ENSG00000162772/ENSG00000187098/ENSG00000101096/ENSG00000175395/ENSG00000164683/ENSG00000112182/ENSG00000177599/ENSG00000164916/ENSG00000137166/ENSG00000057657/ENSG00000173039/ENSG00000167528/ENSG00000113916/ENSG00000104447/ENSG00000095951/ENSG00000109320/ENSG00000172748/ENSG00000114315/ENSG00000118689/ENSG00000136603/ENSG00000131759/ENSG00000198517/ENSG00000163848/ENSG00000106624/ENSG00000119950/ENSG00000116731/ENSG00000123095/ENSG00000165030/ENSG00000148826/ENSG00000130684/ENSG00000148411/ENSG00000099326",71,2.7904408699594,"Up",0.0253029223093371
"GO:0008307","MF","GO:0008307","Structural constituent of muscle","16/2806","44/20696",0.000120328261375948,0.00261156893208539,0.00220249975501004,"ENSG00000168530/ENSG00000160808/ENSG00000165887/ENSG00000140416/ENSG00000101335/ENSG00000182253/ENSG00000162614/ENSG00000171345/ENSG00000198467/ENSG00000198947/ENSG00000159176/ENSG00000092841/ENSG00000078114/ENSG00000178209/ENSG00000101605/ENSG00000167460",16,2.65708413122365,"Up",0.00570206699928724
"GO:0016706","MF","GO:0016706","2-oxoglutarate-dependent dioxygenase activity","19/2806","58/20696",0.000145559112828709,0.00310173236791358,0.00261588530040494,"ENSG00000129151/ENSG00000132510/ENSG00000072682/ENSG00000168769/ENSG00000149380/ENSG00000168453/ENSG00000122884/ENSG00000135766/ENSG00000152952/ENSG00000083444/ENSG00000090530/ENSG00000115548/ENSG00000197724/ENSG00000178467/ENSG00000117385/ENSG00000106397/ENSG00000185624/ENSG00000187605/ENSG00000127663",19,2.58238130258527,"Up",0.0067712045616536
"GO:0002020","MF","GO:0002020","Protease binding","42/2806","177/20696",0.00017049582172429,0.00356823398322979,0.00300931534960731,"ENSG00000168542/ENSG00000078098/ENSG00000115414/ENSG00000106366/ENSG00000259207/ENSG00000100234/ENSG00000138448/ENSG00000108821/ENSG00000164692/ENSG00000117601/ENSG00000143369/ENSG00000182718/ENSG00000118503/ENSG00000035862/ENSG00000005884/ENSG00000003402/ENSG00000168398/ENSG00000115594/ENSG00000101439/ENSG00000150093/ENSG00000171867/ENSG00000175899/ENSG00000148053/ENSG00000115561/ENSG00000107957/ENSG00000185345/ENSG00000143382/ENSG00000140564/ENSG00000172175/ENSG00000101782/ENSG00000140939/ENSG00000159461/ENSG00000054793/ENSG00000196233/ENSG00000167323/ENSG00000164251/ENSG00000005486/ENSG00000161202/ENSG00000158828/ENSG00000150991/ENSG00000145495/ENSG00000124570",42,2.5215322996583,"Up",0.014967925873129
"GO:0003785","MF","GO:0003785","Actin monomer binding","12/2806","29/20696",0.000207437749585617,0.00421549886716301,0.00355519439219154,"ENSG00000198336/ENSG00000165495/ENSG00000160808/ENSG00000082438/ENSG00000151239/ENSG00000205542/ENSG00000034510/ENSG00000170873/ENSG00000171132/ENSG00000143322/ENSG00000050405/ENSG00000196588",12,2.44913664777585,"Up",0.00427655024946543
"GO:0004222","MF","GO:0004222","Metalloendopeptidase activity","34/2806","135/20696",0.000208616838136053,0.00421549886716301,0.00355519439219154,"ENSG00000140873/ENSG00000182752/ENSG00000137673/ENSG00000137975/ENSG00000116183/ENSG00000148848/ENSG00000038295/ENSG00000163638/ENSG00000166670/ENSG00000137745/ENSG00000168487/ENSG00000100985/ENSG00000049192/ENSG00000151388/ENSG00000196611/ENSG00000087245/ENSG00000102174/ENSG00000168615/ENSG00000197140/ENSG00000135074/ENSG00000166106/ENSG00000154734/ENSG00000157227/ENSG00000154736/ENSG00000069020/ENSG00000166033/ENSG00000213977/ENSG00000117298/ENSG00000142303/ENSG00000186854/ENSG00000107959/ENSG00000012174/ENSG00000151694/ENSG00000137575",34,2.44913664777585,"Up",0.0121168923734854
"GO:0030297","MF","GO:0030297","Transmembrane receptor protein tyrosine kinase activator activity","9/2806","18/20696",0.000233206980016767,0.00463251831490933,0.00390689302829159,"ENSG00000182585/ENSG00000167244/ENSG00000166923/ENSG00000113070/ENSG00000109321/ENSG00000146648/ENSG00000157168/ENSG00000184349/ENSG00000138798",9,2.40816847970398,"Up",0.00320741268709907
"GO:0019956","MF","GO:0019956","Chemokine binding","10/2806","22/20696",0.000280677882993282,0.00548257464780211,0.00462379880931038,"ENSG00000144476/ENSG00000259207/ENSG00000138448/ENSG00000150093/ENSG00000175899/ENSG00000115232/ENSG00000213088/ENSG00000102007/ENSG00000128016/ENSG00000121966",10,2.33500107119376,"Up",0.00356379187455453
"GO:0001227","MF","GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","68/2806","332/20696",0.000286058583982895,0.00549607640045825,0.00463518568351922,"ENSG00000105967/ENSG00000121068/ENSG00000177494/ENSG00000148704/ENSG00000112837/ENSG00000007372/ENSG00000107249/ENSG00000137203/ENSG00000116035/ENSG00000120149/ENSG00000107485/ENSG00000113196/ENSG00000128573/ENSG00000169554/ENSG00000019549/ENSG00000116132/ENSG00000135111/ENSG00000175745/ENSG00000134107/ENSG00000138795/ENSG00000171540/ENSG00000198597/ENSG00000276644/ENSG00000109705/ENSG00000109906/ENSG00000117707/ENSG00000162676/ENSG00000111145/ENSG00000140836/ENSG00000123576/ENSG00000177606/ENSG00000148516/ENSG00000059728/ENSG00000114861/ENSG00000157613/ENSG00000163132/ENSG00000142611/ENSG00000162772/ENSG00000187098/ENSG00000101096/ENSG00000175395/ENSG00000164683/ENSG00000112182/ENSG00000177599/ENSG00000164916/ENSG00000137166/ENSG00000057657/ENSG00000173039/ENSG00000167528/ENSG00000113916/ENSG00000104447/ENSG00000095951/ENSG00000109320/ENSG00000172748/ENSG00000114315/ENSG00000118689/ENSG00000136603/ENSG00000198517/ENSG00000163848/ENSG00000106624/ENSG00000119950/ENSG00000116731/ENSG00000123095/ENSG00000165030/ENSG00000148826/ENSG00000130684/ENSG00000148411/ENSG00000099326",68,2.33393286352325,"Up",0.0242337847469708
"GO:0005516","MF","GO:0005516","Calmodulin binding","47/2806","210/20696",0.000313109578962113,0.0059187810732838,0.00499167902623809,"ENSG00000154678/ENSG00000166592/ENSG00000143473/ENSG00000172995/ENSG00000070808/ENSG00000176170/ENSG00000144821/ENSG00000104783/ENSG00000183023/ENSG00000198838/ENSG00000078018/ENSG00000130176/ENSG00000122786/ENSG00000171533/ENSG00000145349/ENSG00000120910/ENSG00000100345/ENSG00000026103/ENSG00000058668/ENSG00000131016/ENSG00000143772/ENSG00000153558/ENSG00000151067/ENSG00000065534/ENSG00000143622/ENSG00000151023/ENSG00000137825/ENSG00000179841/ENSG00000118200/ENSG00000277443/ENSG00000106624/ENSG00000168807/ENSG00000167306/ENSG00000162889/ENSG00000162814/ENSG00000183049/ENSG00000220205/ENSG00000086544/ENSG00000176658/ENSG00000090020/ENSG00000196586/ENSG00000197694/ENSG00000130529/ENSG00000102189/ENSG00000197535/ENSG00000138814/ENSG00000142208",47,2.30175334832869,"Up",0.0167498218104063
