"","wi_i_psc_1","wi_i_psc_2","wi_i_psc_3","h11_i_psc_1","h11_i_psc_2","h11_i_psc_3","hgnc_symbol"
"ENSG00000276517",5.7233451268249,6.02968496940848,5.68819431414795,5.74592806868094,5.79798733897092,5.67365025968087,NA
"ENSG00000018699",9.76477895997503,9.32331168714307,9.49692303655061,9.50342583525671,9.35742253094137,9.68490225560119,"TTC27"
"ENSG00000049323",10.7836707965461,10.0380274617032,9.92333482794734,10.7603355119914,9.67161568365292,9.89332826103289,"LTBP1"
"ENSG00000152689",5.40827875476777,5.63259774045074,5.68819431414795,5.64469130782133,5.70479122056612,5.67365025968087,"RASGRP3"
"ENSG00000119812",10.7898707655699,10.8211347671309,10.9855881847966,10.5981918109067,10.7893394148767,11.1187798569318,"FAM98A"
"ENSG00000187999",5.40827875476777,5.18916229606352,5.43960949891239,5.58406876767317,5.42073917321374,5.43225849630727,NA
"ENSG00000234587",5.56795900410903,5.44585014100165,5.43960949891239,5.78992687561757,5.87807498735324,5.53254796178784,"MRPL50P1"
"ENSG00000260025",6.39450039098456,6.97842409526506,6.99506656271016,6.99591668946153,7.43991288708281,7.17752085848638,NA
"ENSG00000150938",9.0772514504221,8.93840210341081,9.53395078802169,9.70430360004514,9.4044455062462,9.85981454662052,"CRIM1"
"ENSG00000171055",9.41254461888364,9.42432105532615,9.49250336335273,9.16265537468912,9.5258726752765,9.34957150579602,"FEZ2"
"ENSG00000205221",5.4987433775035,5.18916229606352,5.18916229606352,5.58406876767317,5.75341346213997,5.73020902711406,"VIT"
"ENSG00000279519",5.97037795341579,6.31020281917375,6.07911892161402,6.30472116608251,6.04401336864715,6.64635650997577,NA
"ENSG00000115808",10.2855872472209,9.73057403425574,10.309391554627,9.92343762178677,10.0264245165636,10.4672006465472,"STRN"
"ENSG00000008869",9.24163692408475,8.70044817108904,9.13206495567656,9.21722264537295,8.76311452422462,9.42800447189409,"HEATR5B"
"ENSG00000152133",7.87182598028307,7.83345901350823,7.8115923704379,7.7692002414685,7.79712936335934,7.6913893265159,"GPATCH11"
"ENSG00000055332",10.4151671866506,10.5236188453514,10.7811175540377,10.4135241124643,10.4131206765528,10.553509781699,"EIF2AK2"
"ENSG00000138068",5.18916229606352,5.55169810502553,5.18916229606352,5.51193606298776,5.58941112753347,5.18916229606352,"SULT6B1"
"ENSG00000233159",5.18916229606352,5.18916229606352,5.18916229606352,5.51193606298776,5.51631177604261,5.60923011344797,"RPL31P16"
"ENSG00000218739",10.2258378306876,11.1992439359362,11.8576026792373,11.0104650736243,11.4741663055686,10.8179211934345,"CEBPZOS"
"ENSG00000115816",12.2610461397646,11.8201837298735,11.9983524291375,11.7006462075194,11.5937722606082,11.9927028205739,"CEBPZ"
"ENSG00000272054",6.07928531497908,6.52505282407577,6.45150283049071,6.21547329745258,6.04401336864715,5.82786673222306,NA
"ENSG00000003509",9.51945109061009,9.43404149089082,10.1809166760909,9.77255967611147,9.87668126432885,9.91369022529678,"NDUFAF7"
"ENSG00000115825",10.6045362949719,10.2284915264643,10.8159509103001,10.4752685285307,10.4260295147704,10.6840480772211,"PRKD3"
"ENSG00000232028",5.18916229606352,5.18916229606352,5.18916229606352,5.64469130782133,5.42073917321374,5.67365025968087,NA
"ENSG00000115828",7.08396568468957,7.35085866146862,7.02192289067489,7.97717127835767,7.95698927973476,7.48134672023199,"QPCT"
"ENSG00000163171",9.21311892909736,9.5834146735614,9.91840650982798,9.93566274511106,10.3108255278401,10.2821510046677,"CDC42EP3"
"ENSG00000115841",6.82679800821765,6.84072864579343,6.85107023509429,6.56476239271817,6.5136539537328,6.47885605307928,"RMDN2"
"ENSG00000138061",7.47976485579579,7.5778945789243,8.61254913857988,8.3511117717402,8.12027357311147,8.02786599224985,"CYP1B1"
"ENSG00000232973",6.24024081347153,6.3365284780212,7.45622057769693,6.77340293821911,6.72215194715822,6.47885605307928,"CYP1B1-AS1"
"ENSG00000119787",10.8720349640207,10.4003966954372,10.7946147968243,10.6286059045084,10.4563532502484,10.5161281348863,"ATL2"
"ENSG00000213553",8.88889582972065,9.48167975603958,8.68056217631664,8.73646854057306,9.25178358080683,8.60879310887027,"RPLP0P6"
"ENSG00000143889",10.7684020940378,10.285871770996,10.5827428263901,10.4289700302475,10.6465076173385,10.7499298911825,"HNRNPLL"
"ENSG00000235586",5.40827875476777,5.70053418619523,5.54290621656904,6.08933617329061,5.91459258397891,5.60923011344797,NA
"ENSG00000143891",8.67480947020391,8.86821986417267,8.78955968285828,8.59534072609281,8.95443860193038,9.12833800652305,"GALM"
"ENSG00000115875",12.8802149270753,12.8543045232159,12.7331043594622,12.2935551359093,12.4607968052876,12.0886888970273,"SRSF7"
"ENSG00000152147",8.78726171975472,8.89670857837843,8.74172910206415,8.7016794600505,8.87805852316109,9.01072996834753,"GEMIN6"
"ENSG00000163214",9.86878666399365,9.46518565489846,9.67319425265613,9.73106083317531,9.58205129396499,10.1096776005315,"DHX57"
"ENSG00000223922",5.56795900410903,5.76015704046544,5.62187073937371,5.18916229606352,5.58941112753347,5.60923011344797,"ASS1P2"
"ENSG00000188010",7.26382897151642,7.5778945789243,7.39818162468002,7.36486613102523,7.59435283989365,7.42779346096053,"MORN2"
"ENSG00000214694",6.05348650248761,6.16586277639016,5.68819431414795,5.83075680654537,5.65084094740345,5.43225849630727,"ARHGEF33"
"ENSG00000269210",5.80483067526391,5.95134716918995,5.97248334746111,5.58406876767317,5.51631177604261,5.60923011344797,"LOC375196"
"ENSG00000115904",9.53597210068011,9.16291241978345,9.96535420699511,9.53594377829363,9.38418990879851,9.6215251743357,"SOS1"
"ENSG00000229692",6.12850633620552,6.50331212298312,6.68698684671745,6.34631554477058,6.25230152898941,6.17345794708903,NA
"ENSG00000011566",10.270880680026,9.87834830911584,10.6751599974476,10.360136524496,10.6405572632126,10.8401630127899,"MAP4K3"
"ENSG00000252473",5.18916229606352,5.18916229606352,5.68819431414795,5.64469130782133,5.42073917321374,5.18916229606352,NA
"ENSG00000273035",5.18916229606352,5.55169810502553,5.18916229606352,5.18916229606352,5.70479122056612,5.18916229606352,NA
"ENSG00000231312",7.15899847420939,7.60484631500727,8.20710808446789,7.8713377237575,8.28420834547693,7.70626765833622,"MAP4K3-DT"
"ENSG00000152154",7.49391355906284,8.42921408225718,8.51500783537306,8.78559816791543,9.09093637052528,9.24198127724328,"TMEM178A"
"ENSG00000138050",8.85228985598167,9.00529341437014,9.12636131923701,8.86198480034619,8.78189196932993,8.83714456715985,"THUMPD2"
"ENSG00000227028",5.40827875476777,5.70053418619523,5.18916229606352,5.41763530158468,5.18916229606352,5.43225849630727,"SLC8A1-AS1"
"ENSG00000183023",6.79038555028029,6.72127432649213,7.57388315347869,7.35640028787382,7.02902777699404,7.63798867032277,"SLC8A1"
"ENSG00000236090",5.62614418774403,5.18916229606352,5.68819431414795,5.78992687561757,5.51631177604261,5.53254796178784,NA
"ENSG00000236533",5.40827875476777,5.44585014100165,5.54290621656904,5.41763530158468,5.42073917321374,5.18916229606352,NA
"ENSG00000205086",5.67726142123402,5.18916229606352,5.89146862808021,5.69793696642301,5.65084094740345,5.60923011344797,"LINC02898"
"ENSG00000226398",5.18916229606352,5.44585014100165,5.18916229606352,5.51193606298776,5.51631177604261,5.43225849630727,NA
"ENSG00000162878",12.0921695440266,10.7127757015386,9.39403117772777,11.2773117243887,10.6069478845617,10.6358824319172,"PKDCC"
"ENSG00000143924",11.5204699732872,11.012876575836,11.5920361847188,11.5268232505161,11.2311910416101,11.6554900345921,"EML4"
"ENSG00000115944",11.0892266309202,11.2405757359991,10.7729581250397,10.7747594388721,10.8844683481411,10.6749096088899,"COX7A2L"
"ENSG00000171126",9.07498728447243,8.65939047538025,8.17393257851747,8.67908905833777,8.39058293354625,7.73554397900104,"KCNG3"
"ENSG00000232526",5.40827875476777,5.44585014100165,5.43960949891239,5.74592806868094,5.18916229606352,5.18916229606352,"VDAC1P13"
"ENSG00000236913",5.40827875476777,5.18916229606352,5.18916229606352,5.74592806868094,5.18916229606352,5.18916229606352,"RPS13P3"
"ENSG00000057935",12.4455223337414,12.3443620421371,11.827726251625,11.9369521287419,11.8936655333595,11.6168962454263,"MTA3"
"ENSG00000200550",5.7656051608526,5.76015704046544,5.74641216277812,6.08933617329061,5.58941112753347,5.67365025968087,"RNU6-137P"
"ENSG00000162881",6.67367454776194,6.87272741993028,6.68698684671745,6.38618108355463,6.27513756472299,5.9117377806544,"OXER1"
"ENSG00000162882",7.06448360029801,7.10212367311046,6.5950504031295,6.71764879073632,6.58216603433699,6.25331914559414,"HAAO"
"ENSG00000226491",5.18916229606352,5.44585014100165,5.68819431414795,5.69793696642301,5.42073917321374,5.60923011344797,NA
"ENSG00000152518",12.0370764603595,11.4622646333701,10.8585555073569,11.2612304113505,11.0084387853823,11.1794742887989,"ZFP36L2"
"ENSG00000279873",6.02679757086316,6.10064918497846,6.00973919511884,6.06160468174378,5.51631177604261,5.53254796178784,"LINC01126"
"ENSG00000234936",5.67726142123402,5.90866347186318,5.97248334746111,5.97181085164205,5.75341346213997,5.43225849630727,NA
"ENSG00000115970",9.6017883567322,8.89670857837843,9.48139426975136,9.6359794819201,9.40846252378421,9.89016991023381,"THADA"
"ENSG00000152527",7.46546366711104,7.19052344935787,8.34738390834982,7.59647435662569,7.19769396566666,7.27328751743901,"PLEKHH2"
"ENSG00000223658",5.62614418774403,5.90866347186318,5.18916229606352,5.74592806868094,5.65084094740345,5.18916229606352,"C1GALT1C1L"
"ENSG00000138036",8.24715742360061,8.33810632531467,7.9299279851622,7.7692002414685,7.7589236384949,7.59850881052285,"DYNC2LI1"
"ENSG00000138095",13.1674856529259,12.4789247077397,12.9213673513766,12.7248981529191,12.6121734051198,13.023468985467,"LRPPRC"
"ENSG00000200924",5.18916229606352,5.55169810502553,5.43960949891239,5.58406876767317,5.18916229606352,5.82786673222306,"RNU6-1048P"
"ENSG00000273106",5.18916229606352,5.44585014100165,5.54290621656904,5.58406876767317,5.42073917321374,5.18916229606352,NA
"ENSG00000138032",12.1142894925364,11.91841284629,12.2456462793212,12.0967994710038,12.2439755501462,12.3257108928474,"PPM1B"
"ENSG00000138079",5.4987433775035,5.18916229606352,5.62187073937371,5.18916229606352,5.42073917321374,5.43225849630727,"SLC3A1"
"ENSG00000138078",10.3698864415218,9.97626561178385,10.4180645468925,10.2481202892241,10.1715129707733,10.4176493981813,"PREPL"
"ENSG00000143919",8.84698281888788,9.16291241978345,8.69996120781744,8.88186937051401,9.05030870338838,8.79023175982571,"CAMKMT"
"ENSG00000259439",7.10314832975837,6.91916699229141,6.14289656252462,7.54592706297541,6.4591605627582,5.78116639722774,"LINC01833"
"ENSG00000274520",5.90909487486126,5.44585014100165,5.54290621656904,5.64469130782133,5.65084094740345,5.73020902711406,NA
"ENSG00000277311",5.56795900410903,5.44585014100165,5.18916229606352,6.03284988940785,5.42073917321374,5.43225849630727,NA
"ENSG00000277809",5.84157042217329,5.44585014100165,5.54290621656904,5.78992687561757,5.42073917321374,5.18916229606352,NA
"ENSG00000276048",5.56795900410903,5.18916229606352,5.18916229606352,5.58406876767317,5.18916229606352,5.18916229606352,NA
"ENSG00000236502",5.84157042217329,5.63259774045074,5.43960949891239,6.16725436451876,5.65084094740345,5.18916229606352,"SIX3-AS1"
"ENSG00000138083",8.50951043440521,8.27391569363139,6.04521275782602,8.52820915262698,7.01768877529493,6.25331914559414,"SIX3"
"ENSG00000225156",5.4987433775035,5.81385454988892,5.43960949891239,6.11613714367004,5.51631177604261,5.18916229606352,NA
"ENSG00000170577",6.35821794615393,6.84072864579343,6.96760795203924,7.665539494577,8.27534011474105,7.91191946425547,"SIX2"
"ENSG00000231156",5.40827875476777,5.81385454988892,5.62187073937371,5.83075680654537,5.94922036576158,6.0207102404333,NA
"ENSG00000205054",5.18916229606352,5.63259774045074,5.62187073937371,5.58406876767317,5.98220719660564,5.67365025968087,"LINC01121"
"ENSG00000231054",5.18916229606352,5.18916229606352,5.62187073937371,5.41763530158468,5.65084094740345,5.18916229606352,NA
"ENSG00000068784",10.1083074258397,9.48869103680025,9.57632442028231,9.65747666768596,9.63097091911506,9.84357693872512,"SRBD1"
"ENSG00000171132",6.67367454776194,6.64693836761786,6.45150283049071,6.58104904490038,6.38163142501873,6.53766694533976,"PRKCE"
"ENSG00000116016",6.39450039098456,7.06224743807591,7.98869010948487,7.50861516862095,7.5193688332868,7.84004969483004,"EPAS1"
"ENSG00000250565",8.34520801087065,8.02277278051842,7.84036731187112,8.15319338136426,8.50090259650265,8.11850672724058,"ATP6V1E2"
"ENSG00000119729",10.2777624373354,10.1452944473799,10.0246407564155,10.1313806323527,10.0445757180688,9.95054073394855,"RHOQ"
"ENSG00000250116",5.56795900410903,5.55169810502553,6.14289656252462,5.64469130782133,5.58941112753347,5.53254796178784,"RHOQ-AS1"
"ENSG00000151665",8.41179782329038,8.80195811661312,8.54110832110515,8.62943562401953,8.56027915973124,8.41406042538769,"PIGF"
"ENSG00000119878",8.4822754717901,8.37932779071222,8.29704977386823,7.98252294503382,8.35320805034747,8.18281575209324,"CRIPT"
"ENSG00000171150",9.71779290862141,8.98223627881628,9.14057799755735,9.15102054560799,9.08088718831416,9.01364563119927,"SOCS5"
"ENSG00000239332",5.40827875476777,5.44585014100165,5.18916229606352,5.69793696642301,5.70479122056612,5.53254796178784,"LINC01119"
"ENSG00000228925",5.7233451268249,5.76015704046544,5.79885359899228,5.83075680654537,5.51631177604261,5.43225849630727,NA
"ENSG00000180398",11.1711883303691,10.9106729488671,11.1309814420845,11.296375533849,11.171148390802,11.3290707070485,"MCFD2"
"ENSG00000068724",9.40176324266791,9.09089753436994,8.87725593930458,9.30168574918928,9.21323432658557,9.37920678105306,"TTC7A"
"ENSG00000143933",13.2779173878609,13.288573581872,12.9088084684956,12.8115427893267,13.0176791783806,12.8851727501549,"CALM2"
"ENSG00000234690",6.35821794615393,6.6847228827368,6.55598979838711,6.21547329745258,6.1012012551695,6.27842963551515,"EPCAM-DT"
"ENSG00000236824",7.00412994033871,7.17826668107867,7.56519142877186,7.38163524120132,6.88546118633706,7.02499280453416,"BCYRN1"
"ENSG00000119888",12.652598065315,12.6763674190987,12.8163726769069,12.4314172772992,12.7170245851718,12.7665721669006,"EPCAM"
"ENSG00000277396",5.56795900410903,5.44585014100165,5.54290621656904,5.51193606298776,5.42073917321374,5.18916229606352,NA
"ENSG00000095002",12.4842548610009,12.1755025725981,12.7553541357081,12.0538854709317,12.2188200170823,12.7328597652964,"MSH2"
"ENSG00000184261",9.3143818493903,9.27542696535436,9.10911266806067,8.73646854057306,9.0243171332637,8.81722803580069,"KCNK12"
"ENSG00000235760",5.7233451268249,5.95134716918995,5.79885359899228,5.90504540691154,5.87807498735324,5.9117377806544,"MSH2-OT1"
"ENSG00000230979",5.7656051608526,6.13389701341358,5.74641216277812,5.74592806868094,6.15459971084536,5.9117377806544,"RPL18AP6"
"ENSG00000116062",13.0036987288263,12.2397816747181,12.7472819315118,12.525961840246,12.3820164320169,12.7993045626691,"MSH6"
"ENSG00000138081",10.2649557444494,9.57904293911868,9.86987486683956,9.70271402398582,9.47508514655443,9.61770859444431,"FBXO11"
"ENSG00000233230",7.33720127224088,6.56723399042324,7.31657410087698,6.92624722793696,6.36126095339779,7.13253236596644,"LOC100506235"
"ENSG00000170802",8.75359858626594,8.56909658910357,9.3285560408963,8.94261734399982,8.86051486533203,9.01655535465519,"FOXN2"
"ENSG00000272663",5.18916229606352,5.70053418619523,5.84690435339636,5.41763530158468,5.70479122056612,5.78116639722774,NA
"ENSG00000162869",8.22669741785564,8.49621823692846,8.44756724484566,8.5100006777996,8.56752909896199,8.32702099098608,"PPP1R21"
"ENSG00000243244",8.96675563660347,8.48212537171623,8.78593695759081,8.45010542465839,8.60323246251279,8.11850672724058,"STON1"
"ENSG00000068781",5.18916229606352,5.18916229606352,5.54290621656904,5.90504540691154,6.34045250724674,6.27842963551515,"STON1-GTF2A1L"
"ENSG00000138039",5.7233451268249,5.95134716918995,6.11163218058287,5.93923704525927,6.0137512387704,5.78116639722774,"LHCGR"
"ENSG00000179915",8.91447918367697,8.35370620032444,8.56673616453967,8.97204809580155,8.40688091846332,8.52096731178061,"NRXN1"
"ENSG00000231918",5.7656051608526,5.63259774045074,6.72173626675348,6.47934552270249,6.92298077934996,6.89332591678428,"LOC730100"
"ENSG00000225444",5.18916229606352,5.95134716918995,6.00973919511884,6.44310670712427,6.27513756472299,6.14511337247922,"LINC01867"
"ENSG00000115239",7.01439620056653,7.34004187772024,7.16006826096787,6.87746051474726,7.05139811077456,7.19943063378006,"ASB3"
"ENSG00000270898",5.18916229606352,5.18916229606352,5.54290621656904,5.58406876767317,5.18916229606352,5.82786673222306,NA
"ENSG00000143942",8.11072322327708,8.22376938646339,8.13420519768649,8.07047531431371,8.28420834547693,8.43171890093118,"CHAC2"
"ENSG00000068912",9.78563892238245,9.83320571138777,9.89685318367192,9.88472561199754,9.86942381387622,9.7508366858108,"ERLEC1"
"ENSG00000265452",5.90909487486126,5.55169810502553,5.84690435339636,5.69793696642301,5.79798733897092,5.67365025968087,"MIR3682"
"ENSG00000119737",6.57364597360811,5.63259774045074,6.04521275782602,6.19169898150594,6.1012012551695,6.14511337247922,"GPR75"
"ENSG00000068878",11.3477670133461,10.67851120358,11.9241798656247,11.3460136377216,11.4558947050865,11.9211114720429,"PSME4"
"ENSG00000170634",7.31320215921015,7.19052344935787,7.21818088121173,7.08304949267147,6.85977615360485,7.02499280453416,"ACYP2"
"ENSG00000233266",5.90909487486126,5.70053418619523,5.62187073937371,5.51193606298776,5.51631177604261,5.53254796178784,"HMGB1P31"
"ENSG00000272156",5.7233451268249,5.44585014100165,5.62187073937371,5.18916229606352,5.58941112753347,5.43225849630727,NA
"ENSG00000115306",12.3548383159704,11.914090054013,12.435024003064,12.4266195266276,11.833486742575,12.545106567024,"SPTBN1"
"ENSG00000238018",5.67726142123402,5.55169810502553,6.00973919511884,5.90504540691154,5.51631177604261,5.78116639722774,NA
"ENSG00000214595",6.07928531497908,6.13389701341358,6.53591059888132,6.40552044432822,6.25230152898941,6.30287326169373,"EML6"
"ENSG00000115310",13.0795779954915,12.9479819056093,12.9509896390748,13.2030089611032,13.2470515908189,13.327912440764,"RTN4"
